timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
1.980000,1.184838,0.920124,0.180586,-0.306556,0.394998,-0.009800,-0.132004,-0.101745,0.000000
2.000000,1.178679,0.928003,0.180390,-0.309182,0.392946,-0.009800,-0.131323,-0.102622,0.000000
2.020000,1.172468,0.935840,0.180194,-0.311795,0.390876,-0.009800,-0.130636,-0.103496,0.000000
2.040000,1.166205,0.943635,0.179998,-0.314394,0.388788,-0.009800,-0.129943,-0.104364,0.000000
2.060000,1.159890,0.951389,0.179802,-0.316979,0.386684,-0.009800,-0.129245,-0.105228,0.000000
2.080000,1.153523,0.959101,0.179606,-0.319550,0.384562,-0.009800,-0.128540,-0.106087,0.000000
2.100000,1.147105,0.966769,0.179410,-0.322106,0.382423,-0.009800,-0.127830,-0.106942,0.000000
2.120000,1.140637,0.974395,0.179214,-0.324648,0.380268,-0.009800,-0.127114,-0.107792,0.000000
2.140000,1.134117,0.981978,0.179018,-0.327176,0.378095,-0.009800,-0.126393,-0.108637,0.000000
2.160000,1.127547,0.989517,0.178822,-0.329690,0.375905,-0.009800,-0.125666,-0.109477,0.000000
2.180000,1.120927,0.997012,0.178626,-0.332188,0.373699,-0.009800,-0.124933,-0.110312,0.000000
2.200000,1.114257,1.004462,0.178430,-0.334672,0.371476,-0.009800,-0.124195,-0.111143,0.000000
2.220000,1.107538,1.011868,0.178234,-0.337141,0.369237,-0.009800,-0.123451,-0.111968,0.000000
2.240000,1.100769,1.019229,0.178038,-0.339595,0.366981,-0.009800,-0.122702,-0.112789,0.000000
2.260000,1.093952,1.026545,0.177842,-0.342034,0.364709,-0.009800,-0.121948,-0.113604,0.000000
2.280000,1.087086,1.033815,0.177646,-0.344458,0.362421,-0.009800,-0.121187,-0.114415,0.000000
2.300000,1.080171,1.041040,0.177450,-0.346866,0.360116,-0.009800,-0.120422,-0.115220,0.000000
2.320000,1.073209,1.048218,0.177254,-0.349259,0.357796,-0.009800,-0.119651,-0.116020,0.000000
2.340000,1.066198,1.055349,0.177058,-0.351637,0.355460,-0.009800,-0.118875,-0.116815,0.000000
2.360000,1.059141,1.062434,0.176862,-0.353999,0.353107,-0.009800,-0.118094,-0.117605,0.000000
2.380000,1.052036,1.069471,0.176666,-0.356345,0.350740,-0.009800,-0.117307,-0.118390,0.000000
2.400000,1.044885,1.076461,0.176470,-0.358675,0.348356,-0.009800,-0.116515,-0.119169,0.000000
2.420000,1.037687,1.083403,0.176274,-0.360990,0.345957,-0.009800,-0.115718,-0.119943,0.000000
2.440000,1.030443,1.090296,0.176078,-0.363288,0.343543,-0.009800,-0.114916,-0.120712,0.000000
2.460000,1.023153,1.097142,0.175882,-0.365570,0.341114,-0.009800,-0.114109,-0.121476,0.000000
2.480000,1.015818,1.103938,0.175686,-0.367836,0.338669,-0.009800,-0.113296,-0.122234,0.000000
2.500000,1.008438,1.110686,0.175490,-0.370086,0.336209,-0.009800,-0.112479,-0.122986,0.000000
2.520000,1.001012,1.117384,0.175294,-0.372319,0.333735,-0.009800,-0.111657,-0.123733,0.000000
2.540000,0.993543,1.124033,0.175098,-0.374535,0.331245,-0.009800,-0.110829,-0.124475,0.000000
2.560000,0.986029,1.130631,0.174902,-0.376735,0.328741,-0.009800,-0.109997,-0.125211,0.000000
